user,fecha,location,tweet,columna_traducida,TextBlob,compound
jonathaneko98,2019-10-10 23:58:49,"Aguilas, Murcia, ESPAÑITA",RT @joselazobuzon: Abascal:No soy facha #SantiagoAbascalEH https://t.co/itAXzfu4NO,  joselazobuzon  abascal  i   m not a faade  santiagoabascaleh    t co ,positive,0.0
msmoviedo,2019-10-10 23:58:47,"Oviedo, España",RT @Sigridmdrd: En vez una entrevista parece un juicio sumario...que asco de medios y periodistas. Seguro que con Otegui no se le ocurre po…,  sigridmdrd  instead an interview seems like a summary trial     that disgust media and journalists  surely with otegui he can   t think of    ,positive,0.128
mestremanuel,2019-10-10 23:58:47,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Yo me saqué la licencia de armas para proteger a mi padre en el País Vasco"".

 📢 #Santia…",  vox en    santi abascal in  el hormiguero   quot i got my weapons license to protect my father in the basque country quot      santia    ,positive,-0.0772
Claitaita,2019-10-10 23:58:46,"Valencia, Spain","RT @eledhmel: .@Santi_ABASCAL: ""Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que o…",  eledhmel     santi abascal   quot we defend women because we want rapists to be in jail and we don   t want them to    ,negative,-0.5719
Sylebram64,2019-10-10 23:58:46,"Toledo, España",RT @pablocast13: Un poco cobarde Pedro Sánchez que ni coge el móvil. #SantiagoAbascalEH https://t.co/j96kodOsMH,     a little cowardly pedro snchez who doesn   t even pick up his cell phone   santiagoabascaleh    t co ,negative,-0.3197
LauraaTravesi,2019-10-10 23:58:45,"Cádiz, España","RT @_David_Iglesias: Dice Abascal: ""no soy homófobo"". En la frase siguiente afirma que ante una adopción, mejor darle el niño a una familia…",   david churches  abascal says   quot i am not homophobic quot   in the following sentence he affirms that before an adoption  it is better to give the child to a family    ,positive,0.4939
Jackie_yo_soy,2019-10-10 23:58:44,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…",  vox en    santi abascal in  el hormiguero   quot how will it bother me that two gay men kiss in the street  no way  quot      ,positive,-0.2023
CoqueMalagueno,2019-10-10 23:58:43,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…",  vox es    santi abascal in  el hormiguero   quot i would defend the border of melilla with larger walls if necessary and giving help to,positive,0.6249
mestremanuel,2019-10-10 23:58:41,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…",  vox en    santi abascal in  el hormiguero   quot how will it bother me that two gay men kiss in the street  no way  quot      ,positive,-0.2023
Megawif,2019-10-10 23:58:41,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
PepeRemus,2019-10-10 23:58:41,"Valencia, España",RT @anai_martin: Si eres de los que boicotea a una cadena privada por entrevistar al líder de un partido con 24 escaños pero no moviste un…,  anai martin  if you are one of those who boycotted a private network for interviewing the leader of a party with  seats but did not move a,positive,0.0
7Reconquistador,2019-10-10 23:58:40,,"RT @davhierro: Hace 20 años que tuve la suerte de conocer a @Santi_ABASCAL , y hace 5 años que decidí abandonar el @populares porque sabía…",  davhierro   years ago i was lucky to meet  santi abascal  and  years ago i decided to leave the  populares because i knew    ,positive,0.3818
Megawif,2019-10-10 23:58:38,Embajadores fuera!,"RT @AgustinRosety: Hoy @Santi_ABASCAL ha estado extraordinario.

La izquierda nos quiere quitar la libertad de expresión.

Nunca nos veréis…",  agustinrosety  today  santi abascal has been extraordinary  the left wants to take away our freedom of expression  you will never see us    ,positive,0.6369
pacoruizmarina1,2019-10-10 23:58:37,,"RT @furiabelga: Acaba de decir Abascal que si tuviese poder ordenaría al ministerio del interior detener a Torra. 

Un político diciendo qu…",  furiabelga  abascal just said that if he had the power he would order the interior ministry to stop torra  a politician saying what    ,positive,-0.296
mariaangustias7,2019-10-10 23:58:36,Granada,RT @El_Hormiguero: .@Santi_ABASCAL nos habla sobre sus planteamientos de cara a las elecciones #SantiagoAbascalEH https://t.co/fkYK7Xik6z,  el hormiguero     santi abascal tells us about his approach to the elections  santiagoabascaleh    t co ,positive,0.0
_stolensight,2019-10-10 23:58:36,,RT @joselazobuzon: Abascal:No soy facha #SantiagoAbascalEH https://t.co/itAXzfu4NO,  joselazobuzon  abascal  i   m not a faade  santiagoabascaleh    t co ,positive,0.0
Davidreanse,2019-10-10 23:58:35,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…",  vox en    santi abascal in  el hormiguero   quot how will it bother me that two gay men kiss in the street  no way  quot      ,positive,-0.2023
CeliaCoria33,2019-10-10 23:58:35,,"RT @MontserratAmat: Bramáis contra la primera y jaleabais la segunda, os molesta un demócrata y alabáis a un terrorista, no tenéis vergüenz…",  montserratamat  you roar against the first and jelly the second  an democrat annoys you and you praise a terrorist  you have no shame    ,positive,-0.8481
NSRV0,2019-10-10 23:58:34,,"RT @CasoAislado_Es: Contundentes palabras de Santiago Abascal, presidente de @vox_es, durante su intervención en El Hormiguero. #SantiagoAb…",  casoaislado es  strong words of santiago abascal  president of  vox es  during his speech at el hormiguero    santiagoab    ,positive,0.5106
Megawif,2019-10-10 23:58:34,Embajadores fuera!,RT @elespanolazo: #SantiagoAbascalEH Pablo Motos es un periodista objetivo que trata por igual a todos sus invitados. https://t.co/VPHtlRQn…,  elespanolazo   santiagoabascaleh pablo motos is an objective journalist who treats all his guests equally     t co vphtlrqn,positive,0.0
Jose47029917,2019-10-10 23:58:33,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
raulpaula,2019-10-10 23:58:32,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""¿Cómo me va a molestar a mí que dos gays se besen por la calle? De ninguna manera"".

 📢…",  vox en    santi abascal in  el hormiguero   quot how will it bother me that two gay men kiss in the street  no way  quot      ,positive,-0.2023
franjaba2,2019-10-10 23:58:30,sevilla,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

A Pablo Motos: ""Estoy preocupado porque has dicho que tenemos sólo 2 diputados en el Cong…",  vox en    santi abascal in  el hormiguero  to pablo motos   quot i   m worried because you said we have only  deputies in the cong    ,positive,-0.296
itmalla9,2019-10-10 23:58:30,"Barcelona, Catalunya, ESP","RT @eledhmel: .@Santi_ABASCAL: ""Nosotros defendemos a las mujeres porque queremos que los violadores estén en la cárcel y no queremos que o…",  eledhmel     santi abascal   quot we defend women because we want rapists to be in jail and we don   t want them to    ,negative,-0.5719
Madeinspain77,2019-10-10 23:58:30,"Murcia, España","RT @ExtremoDerecho7: Pablo Motos, sin quererlo, le está haciendo a Abascal la mejor campaña posible haciéndole la entrevista más dura que h…",     pablo motos  unwittingly  is making abascal the best possible campaign making him the toughest interview he has    ,positive,0.5994
Megawif,2019-10-10 23:58:28,Embajadores fuera!,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí, he toreado pero sin muerte. Y se me secó la boca más que en ésta entrevista"".

 📢 #S…",  vox en    santi abascal in  el hormiguero   quot yes  i have fought but not died  and my mouth dried more than in this interview  quot     s    ,positive,0.6232
Astrid5555,2019-10-10 23:58:28,,"RT @FroilLannister: El perdedor de esta entrevista, como de todo lo que llevamos de campaña, es Pedro Sánchez, al que Pablo Motos ha dejado…",  filillannister  the loser of this interview  like everything we have in the campaign  is pedro snchez  whom pablo motos has left    ,positive,-0.2263
RFA__R,2019-10-10 23:58:27,🇪🇦 España ,"RT @ivanypunto2014: Muy vergonzosa la entrevista. Sacando temas populistas y tratando de dejar mal a Santiago Abascal. Economia, trabajo, s…",     the interview is very embarrassing  taking populist issues and trying to leave santiago abascal wrong  economy  work  s    ,negative,-0.7346
capitanrmz,2019-10-10 23:58:27, Països Tabarneses,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""En Vistalegre apelé sobre todo a la reconciliación nacional. No puede venir nadie a dict…",  vox en    santi abascal in  el hormiguero   quot in vistalegre i appealed above all to national reconciliation  no one can come to dict    ,positive,-0.296
IvanDivergente,2019-10-10 23:58:26,"Santa Cruz de Tenerife, España","RT @_David_Iglesias: Dice Abascal: ""no soy homófobo"". En la frase siguiente afirma que ante una adopción, mejor darle el niño a una familia…",   david churches  abascal says   quot i am not homophobic quot   in the following sentence he affirms that before an adoption  it is better to give the child to a family    ,positive,0.4939
Megawif,2019-10-10 23:58:25,Embajadores fuera!,"RT @sanchezdelreal: Pues sí. Santi ha logrado mostrar quién es y qué piensa- guste o no-  con tranquilidad, amabilidad, educación ante un t…",   sanchezdelreal  yes  yes  santi has managed to show who he is and what he thinks   like it or not   with tranquility  kindness  education before a t    ,positive,0.4745
Twitteadora5,2019-10-10 23:58:25,,"RT @casasola_89: Abascal como se le esperaba; en contra del ecologismo, del aborto, de la eutanasia, de la adopción de los homosexuales y a…",   casasola   abascal as expected  against environmentalism  abortion  euthanasia  the adoption of homosexuals already    ,negative,0.0
Raul_everyday,2019-10-10 23:58:24,,RT @itts_bluee: #SantiagoAbascalEH Me pregunto cuándo Pablo Motos sabrá hacer entrevistas en condiciones sin ser un descarado.,  itts bluee   santiagoabascaleh i wonder when pablo motos will know how to conduct interviews in conditions without being a brazen ,positive,0.0
gamolams,2019-10-10 23:58:23,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Defendería la frontera de Melilla con muros más grandes si es necesario y dando ayuda a…",  vox es    santi abascal in  el hormiguero   quot i would defend the border of melilla with larger walls if necessary and giving help to,positive,0.6249
MariaBB37965379,2019-10-10 23:58:23,"Barcelona,Reino de España 🇪🇸",RT @Sigridmdrd: En vez una entrevista parece un juicio sumario...que asco de medios y periodistas. Seguro que con Otegui no se le ocurre po…,  sigridmdrd  instead an interview seems like a summary trial     that disgust media and journalists  surely with otegui he can   t think of    ,positive,0.128
Megawif,2019-10-10 23:58:22,Embajadores fuera!,"RT @eledhmel: .@Santi_ABASCAL: ""Estoy en contra de que el aborto sea una práctica eugenésica y anticonceptiva. Es acabar con una vida human…",  eledhmel     santi abascal   quot i am against abortion being a eugenic and contraceptive practice  it is ending a human life    ,positive,0.0
prodiastur,2019-10-10 23:58:21,,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Somos los únicos que no permitiríamos que salgan los violadores de mujeres de las cárcel…",  vox en    santi abascal in  el hormiguero   quot we are the only ones who would not allow women rapists out of jail    ,negative,0.4168
Megawif,2019-10-10 23:58:18,Embajadores fuera!,"RT @eledhmel: Pablo Motos: ""Pareces tan bueno...""
@Santi_ABASCAL: ""Es que soy bueno"".

Doy fe.

#SantiagoAbascalEH https://t.co/vZFouRWZrr",  eledhmel  pablo motos   quot you look so good     quot   santi abascal   quot i am good  quot  attest   santiagoabascaleh    t co vzfourwzrr,positive,0.8168
lupaseluc,2019-10-10 23:58:18,Venezuela,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

"" (Sobre la eutanasia) Nos ponen la reflexión sobre Ramón Sampedro, un hombre en pleno us…",  vox es    santi abascal in  el hormiguero   quot  on euthanasia  they put the reflection on ramn sampedro  a man in full us,positive,0.0
sibmarin,2019-10-10 23:58:17,Madrid,"RT @amandaschez: Resumen de la entrevista de Pablo Motos:

- ¿Eres facha?
- ¿Te dan asco los homosexuales?
- ¿Vas a echar a todos los inmig…",  amandaschez  summary of pablo motos interview    are you a facha    do homosexuals disgust you    are you going to throw all the immigrants    ,positive,-0.5994
hispanignoto,2019-10-10 23:58:17,ESPAÑA,"RT @vox_es: 📺 @Santi_ABASCAL en @El_Hormiguero 🐜

""Sí es verdad que el PSOE nos ha utilizado para meter miedo: han dicho barbaridades de no…",  vox es    santi abascal in  el hormiguero   quot yes it is true that the psoe has used us to put fear  they have said barbarities of no    ,positive,0.0258
talanca64,2019-10-10 23:58:17,"Barcelona, España","RT @diostuitero: Gracias a la entrevista a #SantiagoAbascalEH hemos descubierto que su currículum laboral se reduce a ""una empresa que tuve…",  diostuitero  thanks to the interview with  santiagoabascaleh we have discovered that your work resume is reduced to  quot a company i had    ,positive,0.4404
