user,fecha,location,tweet,columna_traducida,TextBlob,compound
Kamchatka_H,2019-10-15 23:35:37,España,"RT @MasPais_Es: 🎥Necesitamos política útil, aquella que es capaz de llegar a acuerdos, incluso con la gente que no piensa exactamente igual…",  maspais es  we need useful policy  one that is able to reach agreements  even with people who don   t think exactly the same    ,positive,0.6249
CaldaroneCeres,2019-10-15 23:35:22,,"RT @MasRetiro_: Estoy orgulloso de ser coherente con mis ideas, he aprendido que lo fundamental es la política útil y es la que tiene la ca…",  masretiro   i am proud to be consistent with my ideas  i have learned that the fundamental thing is the useful policy and it is the one that has the ca,positive,0.7184
Kamchatka_H,2019-10-15 23:35:16,España,"RT @EmilioDelgadoOr: Si premiásemos lo bueno y castigásemos lo malo, en vez de hacerlo al revés, España iría mejor. Errejon hace pedagogía…",   emiliodelgadoor  if we reward the good and punish the bad  instead of doing it the other way around  spain would do better  errejon does pedagogy    ,positive,0.3818
Kamchatka_H,2019-10-15 23:35:02,España,RT @EmilioDelgadoOr: Me parece bien que haya quien busque políticos que tensionen. Yo a estas alturas prefiero gente que tenga ideas claras…,  emiliodelgadoor  it seems good to me that there are those who look for politicians who stress  at this point i prefer people who have clear ideas    ,positive,0.4019
CaldaroneCeres,2019-10-15 23:34:09,,"RT @MasRetiro_: ‼️Legalización y regularización de la marihuana 

👉No es legalizarlo y que viva la fiesta, es regular el consumo de cannabi…",  masretiro   legalization and regularization of marijuana it is not legalize it and live the party  it is regular cannabi consumption    ,positive,0.4019
CaldaroneCeres,2019-10-15 23:33:33,,"RT @Kamchatka_H: La gente más humilde es la gente que más necesita un gobierno.
Si existen dudas, que se comprueben nuestros hechos. 
En Ma…",  kamchatka h  the humblest people are the people who most need a government  if there are doubts  check our facts  in ma    ,positive,-0.296
PacoBermudezHex,2019-10-15 23:33:24,Madrid,"RT @MasPais_Es: 🎥 La economía española debe ser productiva por:

👩‍⚕️La formación de los trabajadores y trabajadoras.
🏙️ Las buenas relacio…",  maspais es   the spanish economy must be productive by  training workers   good relationships    ,positive,0.4404
MendezDublin,2019-10-15 23:33:05,,"RT @lechuzeta: #ErrejonEH
Qué ha producido Ud? Patatas? Metales? Muebles? Maquinaria? Insumos agropecuarios? Fertilizantes? Ha ordeñado? Ha…",  lechuzeta   errejoneh what have you produced  potatoes  metals  furniture  machinery  agricultural inputs  fertilizers  have you milked  he has,positive,0.0
CARPETOVETNICO1,2019-10-15 23:32:43,"Tabarnia, España","RT @em_martinez7: No, Errejón no, la derecha no se ha apropiado de la idea de España, sois la izquierda los que una y otra vez renegáis de…",   em   no  errejn no  the right has not appropriated the idea of spain  it is the left that you again and again deny,positive,-0.7003
AFCLovefield,2019-10-15 23:32:36,,"RT @Kamchatka_H: Los diputados de @MasPais_Es
votaremos a favor de un gobierno progresista. 
Los partidos pueden esperar. 
Primero seremos…",  kamchatka h  the deputies of  maspais es will vote in favor of a progressive government  the matches can wait  first we will be    ,positive,0.4019
JoseLuisdel15,2019-10-15 23:32:26,"Sevilla, Ciudad del Betis","RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
LoboDavid2604,2019-10-15 23:32:22,"Salamanca, España","RT @paulastyping: “Uno primero es leal al país, y luego a las siglas”. 💙 @ierrejon #ErrejónEH https://t.co/4Gl5E5Z0Xf",  paulastyping   quot one is first loyal to the country  and then to the acronym  quot  ierre  ierrejon   errejneh    t co ,positive,0.4767
CARPETOVETNICO1,2019-10-15 23:31:57,"Tabarnia, España","RT @Nomaguanto: ¿Habéis visto a Motos preguntar a Errejón si es chavista nada más empezar la entrevista?
Yo tampoco.
#ErrejonEH",  nomaguanto  have you seen motos ask errejn if it   s chavista right after the interview  me neither   errejoneh,positive,0.0
aquilulu,2019-10-15 23:31:47,,RT @MrJoseRosales: Me ha encantado la visión de @ierrejon  sobre el reto histórico que afronta España: no podemos volver a llegar tarde a e…,  mrjoserosales  i loved the vision of  ierrejon about the historical challenge facing spain  we can   t be late for ae,positive,0.7351
ricardoyd1,2019-10-15 23:31:34,Ciudad Real;España,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
MariaJo32036997,2019-10-15 23:31:32,Vlld. España,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
Kamchatka_H,2019-10-15 23:31:16,España,"RT @miguelenlared: ¿Me lo parece, o es la 1ª vez en esta campaña q se presenta un modelo económico de país integral y coherente, para debat…",  miguelenlared  do i think so  or is it the first time in this campaign that a comprehensive and coherent country economic model is presented  for debate,positive,0.25
Kamchatka_H,2019-10-15 23:31:00,España,"RT @JoseArroyoRios: ""Estoy orgulloso de haber sido siempre coherente con mis ideas"" – @ierrejon en #ErrejónEH https://t.co/d2sBsVEzxh",  josearroyorios   quot i am proud to have always been consistent with my ideas quot     ierrejon in   errejneh    t co ,positive,0.4767
ENDIKA59,2019-10-15 23:30:46,Leganes,"RT @MasHortaleza: Hay cansancio en la gente que viene de sitios diferentes.
Cansancio de tener que volver a votar, cuando ya lo hizo.  
Y e…",  mashortaleza  there is fatigue in people who come from different places  tired of having to vote again  when he already did  and e    ,negative,-0.5994
carlosdedalus,2019-10-15 23:30:36,,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
MichigunDK,2019-10-15 23:30:28,🇪🇸,"RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
AFCLovefield,2019-10-15 23:30:11,,"RT @Kamchatka_H: La gente se pregunta por qué tiene volver a votar, cuando ya lo hizo.
Eso se traduce en cansancio.   

Y eso, hay que conv…",  kamchatka h  people wonder why they have to vote again  when they already did  that translates into tiredness  and that  you have to conv    ,positive,0.0
francoland3,2019-10-15 23:30:06,Francoland,"@MariaJamardoC #ErrejonEH 

El candidato d V💩X hablando d creación d empleo y economía, sin tener ni la más remota… https://t.co/m7RoQaRueM", mariajamardoc  errejoneh the v dx candidate talking about job creation and economics  without even having the most remote    t co ,positive,-0.4404
AngelQuintian,2019-10-15 23:29:45,"Madrid, ESPAÑA","RT @MariaJamardoC: ""Fumé porros de chaval, como todo el mundo. Pero yo soy más de salado que de dulce"", Errejón dixit. Pues como todo el mu…",  mariajamardoc   quot i smoked kid   s porros  like everyone else  but i   m more salty than sweet  quot  errejn dixit  well  like all the mu    ,positive,0.901
DanielHernanz83,2019-10-15 23:29:29,MEJORADA DEL CAMPO,"RT @abc_es: Íñigo Errejón: «No apoyaré a Pedro Sánchez si aplica el 155 en Cataluña, no hay necesidad» #ErrejónEH https://t.co/nSetCAwbbn",  abc es  igo errejn  i will not support pedro snchez if he applies  in catalonia  there is no need   errejneh    t co nsetcawbbn,positive,-0.5358
ENDIKA59,2019-10-15 23:29:20,Leganes,"RT @MasPais_Es: 🎥Necesitamos política útil, aquella que es capaz de llegar a acuerdos, incluso con la gente que no piensa exactamente igual…",  maspais es  we need useful policy  one that is able to reach agreements  even with people who don   t think exactly the same    ,positive,0.6249
ENDIKA59,2019-10-15 23:29:07,Leganes,"RT @EmilioDelgadoOr: Si premiásemos lo bueno y castigásemos lo malo, en vez de hacerlo al revés, España iría mejor. Errejon hace pedagogía…",   emiliodelgadoor  if we reward the good and punish the bad  instead of doing it the other way around  spain would do better  errejon does pedagogy    ,positive,0.3818
PacoBermudezHex,2019-10-15 23:29:02,Madrid,"RT @MasPais_Es: ""Las pensiones como mínimo todos los años tienen que subir lo que suban los precios: y esto debe estar reflejado en la Cons…",  maspais es   quot pensions at least every year have to go up as prices rise  and this should be reflected in the cons,negative,0.0
ENDIKA59,2019-10-15 23:28:48,Leganes,RT @MasPais_Es: 🎥 El estado del bienestar tiene que ser el colchón que asegure la protección social de los españoles y las españolas en las…,  maspais es   the welfare state has to be the mattress that ensures the social protection of spaniards and spaniards in the,positive,0.0
CARPETOVETNICO1,2019-10-15 23:28:39,"Tabarnia, España","RT @vargasotero: #ErrejónEH Pablo, preguntale por que cobraba de la universidad y no iba y no aparecia ni por alli. Igual que le preguntast…",  vargasotero    errejneh pablo  ask him why he charged from the university and did not go and did not appear there  just as you asked    ,positive,-0.2023
oscuroabismo,2019-10-15 23:28:33,Ourense,"RT @MariaJamardoC: El candidato de Más País hablando de creación de empleo y economía, sin tener ni la más remota idea de creación de emple…",  mariajamardoc  the candidate of more country talking about job creation and economics  without even having the slightest idea of job creation    ,positive,0.4939
ismawls,2019-10-15 23:28:20,"Murcia, España","RT @MAMariscal3: #ErrejónEH
—Pablo, cuando sea mayor voy a legalizar la marihuana.
—Y yo voy a comprarme un chalet.
—Jajajajaja.
—Pasa el p…",       errejneh  pablo  when i grow up i am going to legalize marijuana   quot and i   m going to buy a villa  quot   hahaha  pass the p    ,positive,0.5574
vmanpg,2019-10-15 23:27:46,"Sevilla, Andalucía",#ErrejonEH ha tenido las narices de defender a Maduro diciendo que no es un dictador porque la oposición puede hace… https://t.co/4qbe6pOw1h, errejoneh has had the nose of defending maduro saying that he is not a dictator because the opposition can        t co ,positive,0.0
jgpineda1,2019-10-15 23:27:37,España,RT @_esther_sanz: ¿Le han preguntado en #ErrejonEH cuántos trabajos en la empresa privada ha tenido?,   esther sanz  have you been asked in  errejoneh how many jobs in the private company have you had ,positive,0.0
Kamchatka_H,2019-10-15 23:27:09,España,"RT @MasPais_Es: 🎥 Las pensiones tienen que estar blindadas en la Constitución:

1️⃣ Los reformas laborales han creado sueldos precarios…",  maspais es   pensions must be shielded in the constitution   labor reforms have created precarious salaries    ,positive,0.25
NNonada,2019-10-15 23:27:04,,"RT @agvalledor1: Pues nada, que se acabó el hormiguero #ErrejonEH y se le olvidó a Motos preguntarle por su beca. Y termina diciendo que se…",     well  nothing  that the anthill  errejoneh is over and motos forgot to ask about his scholarship  and he ends up saying that he,positive,0.2732
CARPETOVETNICO1,2019-10-15 23:26:58,"Tabarnia, España",RT @pensador_esp: ¿Alguien más está percibiendo la diferencia de actitudes en @El_Hormiguero del señor entrevistador con @ierrejon respecto…,  pensador esp  is anyone else perceiving the difference in attitudes in  el hormiguero of the interviewer with  ierrejon respect    ,positive,0.4767
